"","iid","id","wave","partner","gender","pid","like","dec","age_diff","samerace","int_corr","income_diff","sat_diff","goal_diff","go_out_diff","imprace","imprelig","attr","sinc","intel","fun","amb","shar"
"1045",194,1,9,8,0,221,8,1,3,0,0.41,-19555,215,-1,-1,9,9,8,10,10,8,10,7
"1046",195,2,9,11,0,224,8,0,5,1,0.44,5614,215,-1,-3,3,9,8,8,10,6,7,7
"1047",195,2,9,13,0,226,7,1,-4,1,-0.04,-26661,30,0,0,3,9,10,9,9,8,9,6
"1048",195,2,9,14,0,227,7,0,-1,1,-0.12,6652,-51,0,-2,3,9,9,7,7,6,6,6
"1049",195,2,9,16,0,229,7,1,1,1,0.49,-19320,-305,0,-2,3,9,8,8,9,9,8,6
"1050",195,2,9,17,0,230,5,0,15,1,-0.43,-10343,35,0,-2,3,9,6,7,6,6,6,5
"1051",195,2,9,18,0,231,9,0,3,0,0.17,-3313,180,0,-2,3,9,6,10,9,8,10,9
"1052",195,2,9,19,0,232,5,0,4,1,0.29,-4166,0,0,-3,3,9,5,6,7,4,6,4
"1053",195,2,9,2,0,215,10,1,-1,0,0.41,4035,141,0,0,3,9,7,8,9,9,8,9
"1054",195,2,9,20,0,233,7,1,2,0,-0.5,-7069,175,0,-1,3,9,6,9,10,9,8,7
"1055",195,2,9,3,0,216,6,0,0,1,-0.03,5614,-121,0,-2,3,9,5,8,7,6,8,6
"1056",195,2,9,4,0,217,6,1,-1,1,0.01,15250,0,-1,-1,3,9,9,6,10,7,9,6
"1057",195,2,9,5,0,218,7,0,-3,1,0.07,-26661,0,0,-1,3,9,6,10,10,5,9,6
"1058",195,2,9,6,0,219,9,0,-1,1,0.09,-3313,180,0,-1,3,9,9,10,9,9,8,9
"1059",195,2,9,7,0,220,9,0,-2,0,0.6,-3313,150,0,-1,3,9,5,10,9,8,9,6
"1060",195,2,9,8,0,221,7,0,0,0,-0.21,5614,190,0,-2,3,9,7,8,7,7,8,6
"1061",195,2,9,9,0,222,5,0,0,1,0.03,-10343,-160,0,-2,3,9,4,5,10,5,6,4
"1062",196,3,9,1,0,214,6,1,-2,0,0,13678,120,0,-1,1,6,5,8,7,9,8,5
"1063",196,3,9,10,0,223,3,0,3,0,-0.15,-25981,-170,0,-1,1,6,2,7,7,5,3,2
"1064",196,3,9,11,0,224,1,0,7,0,0,-24309,70,-1,-3,1,6,2,5,3,2,3,3
"1065",196,3,9,12,0,225,2,0,3,0,0.09,1391,180,0,-1,1,6,3,4,4,4,5,2
"1066",196,3,9,13,0,226,3,0,-2,0,-0.2,-35627,40,0,0,1,6,5,4,5,5,5,3
"1067",196,3,9,14,0,227,3,0,1,0,-0.1,473,-55,0,-2,1,6,5,5,4,2,3,3
"1068",196,3,9,15,0,228,1,0,-1,1,0.52,-1584,-140,1,-2,1,6,2,5,3,2,3,2
"1069",196,3,9,16,0,229,3,0,3,0,-0.4,-36545,-120,0,-2,1,6,3,3,5,3,6,3
"1070",196,3,9,17,0,230,3,0,17,0,0.57,3256,90,0,-2,1,6,2,3,3,3,3,3
"1071",196,3,9,18,0,231,4,0,5,0,0.47,-3313,0,0,-2,1,6,3,6,7,8,3,3
"1072",196,3,9,19,0,232,3,0,6,0,0.32,8075,134,0,-3,1,6,3,5,4,3,3,3
"1073",196,3,9,2,0,215,6,1,1,1,-0.38,47574,0,0,0,1,6,5,6,7,6,7,5
"1074",196,3,9,20,0,233,4,0,4,1,0.07,20251,0,0,-1,1,6,2,8,7,3,3,9
"1075",196,3,9,4,0,217,8,1,1,0,0.52,-21233,-290,-1,-1,1,6,6,8,7,6,7,9
"1076",196,3,9,5,0,218,2,0,-1,0,0.14,21831,496,0,-1,1,6,2,3,3,2,3,2
"1077",196,3,9,6,0,219,7,1,1,0,0.2,-3298,-50,0,-1,1,6,6,7,7,7,7,8
"1078",196,3,9,7,0,220,2,0,0,0,-0.34,-4403,-60,0,-1,1,6,4,4,3,3,3,2
"1079",196,3,9,8,0,221,3,0,2,1,0.15,19213,-260,0,-2,1,6,3,6,4,3,3,3
"1080",196,3,9,9,0,222,2,0,2,0,0.5,-3802,0,0,-2,1,6,2,6,4,2,1,2
"1081",197,4,9,10,0,223,5,0,4,0,0.34,-25981,190,0,1,2,1,7,7,7,7,7,5
"1082",197,4,9,11,0,224,5,0,8,0,0.23,-25981,-20,-1,-1,2,1,8,8,8,7,7,4
"1083",197,4,9,12,0,225,4,0,4,0,0.11,-23083,91,0,1,2,1,7,7,7,7,7,4
"1084",197,4,9,13,0,226,6,0,-1,0,-0.02,-30424,-215,0,2,2,1,7,8,8,8,8,2
"1085",197,4,9,14,0,227,5,0,2,0,0.46,2889,-212,0,0,2,1,7,7,7,7,7,3
"1086",197,4,9,15,0,228,5,0,0,0,0.63,2889,230,1,0,2,1,7,7,7,7,7,4
"1087",197,4,9,16,0,229,4,0,4,0,0.04,-23083,-212,0,0,2,1,7,7,7,7,7,4
"1088",197,4,9,18,0,231,10,1,6,0,0.43,-7076,11,0,0,2,1,10,10,10,10,10,10
"1089",197,4,9,19,0,232,10,1,7,0,0.13,-7929,-272,0,-1,2,1,10,10,10,10,10,10
"1090",197,4,9,2,0,215,4,0,2,0,0.32,272,-319,0,2,2,1,8,8,8,8,8,1
"1091",197,4,9,20,0,233,5,0,5,0,0.18,-10832,-90,0,1,2,1,7,7,7,7,7,7
"1092",197,4,9,4,0,217,7,1,2,0,0.35,11487,218,-1,1,2,1,8,9,9,7,9,4
"1093",197,4,9,5,0,218,4,0,0,0,0.43,-25981,40,0,1,2,1,7,8,7,6,8,3
"1094",197,4,9,6,0,219,4,0,2,0,0.6,-23083,220,0,1,2,1,7,7,8,6,7,4
"1095",197,4,9,8,0,221,4,0,3,0,0.12,-23083,50,0,0,2,1,7,7,7,7,7,4
"1096",197,4,9,9,0,222,4,0,3,0,0.59,-23083,50,0,0,2,1,7,7,7,7,7,4
"1097",198,5,9,11,0,224,4,0,9,0,-0.46,10534,203,-1,-1,8,5,4,5,5,4,3,3
"1098",198,5,9,12,0,225,5,0,5,0,0.11,-10832,30,0,1,8,5,4,6,7,7,6,6
"1099",198,5,9,13,0,226,6,0,0,0,-0.07,11114,-40,0,2,8,5,8,7,7,6,6,6
"1100",198,5,9,16,0,229,6,0,5,0,-0.43,16602,170,0,0,8,5,6,6,8,6,6,5
"1101",198,5,9,17,0,230,5,0,19,0,0.4,-35627,270,0,0,8,5,5,5,5,5,5,6
"1102",198,5,9,18,0,231,5,0,7,0,0.04,23155,270,0,0,8,5,5,5,5,4,4,5
"1103",198,5,9,19,0,232,2,0,8,0,0.03,1391,-60,0,-1,8,5,4,4,4,4,4,2
"1104",198,5,9,2,0,215,6,0,3,1,-0.36,-6588,-160,0,2,8,5,4,5,5,6,6,5
"1105",198,5,9,20,0,233,5,0,6,1,0.44,23916,20,0,1,8,5,4,6,6,7,6,5
"1106",198,5,9,3,0,216,5,0,4,0,-0.22,14836,360,0,0,8,5,3,4,5,6,6,7
"1107",198,5,9,4,0,217,4,0,3,0,0.13,-2870,70,-1,1,8,5,6,5,7,5,5,6
"1108",198,5,9,5,0,218,4,0,1,0,0.15,-35627,145,0,1,8,5,5,4,5,5,4,5
"1109",198,5,9,7,0,220,2,0,2,0,-0.24,10534,104,0,1,8,5,3,2,8,4,5,4
"1110",198,5,9,8,0,221,3,0,4,1,0.05,-57103,60,0,0,8,5,3,5,6,4,5,5
"1111",198,5,9,9,0,222,2,0,4,0,0,39605,-60,0,0,8,5,2,3,4,2,3,2
"1112",199,6,9,11,0,224,6,0,2,1,0.38,-2503,89,-2,-1,2,1,3,10,10,4,10,2
"1113",199,6,9,13,0,226,8,1,-7,1,0.45,-9844,280,-1,2,2,1,8,7,8,8,8,3
"1114",199,6,9,14,0,227,7,0,-4,1,0.65,23469,0,-1,0,2,1,4,10,10,6,8,4
"1115",199,6,9,15,0,228,6,0,-6,0,0.02,-17575,40,0,0,2,1,5,9,9,4,9,4
"1116",199,6,9,16,0,229,3,0,-2,1,0.13,-2503,130,-1,0,2,1,2,2,10,6,10,2
"1117",199,6,9,17,0,230,2,0,12,1,0.1,6474,160,-1,0,2,1,2,4,4,4,10,4
"1118",199,6,9,18,0,231,3,0,0,0,0.39,13504,-80,-1,0,2,1,3,3,3,8,8,2
"1119",199,6,9,19,0,232,2,0,1,1,0.37,12651,0,-1,-1,2,1,2,9,7,2,7,2
"1120",199,6,9,2,0,215,8,1,-4,0,0.49,20852,0,-1,2,2,1,6,6,8,6,8,5
"1121",199,6,9,20,0,233,5,0,-1,0,-0.23,9748,380,-1,1,2,1,8,10,10,6,8,2
"1122",199,6,9,3,0,216,3,0,-3,1,0.31,22431,219,-1,0,2,1,1,6,6,6,7,2
"1123",199,6,9,4,0,217,6,1,-4,1,0.18,32067,60,-2,1,2,1,9,9,9,8,9,8
"1124",199,6,9,5,0,218,6,1,-6,1,0.42,32067,188,-1,1,2,1,4,9,9,4,9,4
"1125",199,6,9,6,0,219,9,1,-4,1,0.6,32067,150,-1,1,2,1,9,10,10,10,9,10
"1126",199,6,9,7,0,220,8,0,-5,0,0.23,9748,60,-1,1,2,1,2,10,8,10,8,7
"1127",199,6,9,9,0,222,3,0,-3,1,0.47,-2503,0,-1,0,2,1,2,9,9,9,2,2
"1128",2,2,1,10,0,20,8,1,0,1,0.39,3724,0,0,0,2,5,6,7,8,7,9,8
"1129",2,2,1,2,0,12,7,0,-2,1,0.18,-36692,160,0,0,2,5,8,5,6,6,9,6
"1130",2,2,1,3,0,13,6,0,-2,0,0.1,-36692,40,0,0,2,5,5,8,9,6,3,4
"1131",2,2,1,4,0,14,7,1,-1,1,-0.21,-9349,-40,0,0,2,5,7,9,7,6,5,7
"1132",2,2,1,6,0,16,6,0,1,1,0.73,-36692,0,0,0,2,5,8,7,8,3,6,2
"1133",2,2,1,8,0,18,5,0,3,1,0.07,-13919,60,0,0,2,5,5,8,7,5,9,5
"1134",20,10,1,1,1,1,6,0,3,0,-0.36,-22752,99,0,0,1,1,6,6,6,6,6,6
"1135",20,10,1,10,1,10,7,0,-2,1,0.08,-3358,-50,0,0,1,1,6,6,6,6,6,6
"1136",20,10,1,2,1,2,6,0,0,1,0.39,8517,-110,0,0,1,1,6,5,7,7,9,7
"1137",20,10,1,3,1,3,5,0,-1,1,-0.47,-5339,-286,-1,0,1,1,5,6,8,5,8,6
"1138",20,10,1,5,1,5,4,0,3,1,-0.06,57103,0,0,0,1,1,3,10,7,7,10,5
"1139",20,10,1,6,1,6,6,0,1,0,0.43,31067,-272,0,0,1,1,7,10,10,6,10,7
"1140",20,10,1,8,1,8,8,1,-1,1,-0.21,-19670,190,0,0,1,1,8,10,9,9,8,8
"1141",200,7,9,1,0,214,8,0,-2,1,0.59,10925,150,0,0,1,1,7,10,10,7,9,5
"1142",200,7,9,10,0,223,8,0,3,1,0.18,-8619,-5,0,0,1,1,6,10,8,7,8,6
"1143",200,7,9,11,0,224,8,1,7,1,0.38,10925,150,-1,-2,1,1,7,10,9,7,9,10
"1144",200,7,9,12,0,225,8,0,3,0,0.38,-8619,-80,0,0,1,1,7,9,8,7,8,7
"1145",200,7,9,13,0,226,7,0,-2,1,0.41,-13062,150,0,1,1,1,7,8,8,7,7,6
"1146",200,7,9,14,0,227,7,0,1,1,-0.02,20251,190,0,-1,1,1,7,8,7,7,7,6
"1147",200,7,9,15,0,228,7,0,-1,0,0.61,10286,-50,1,-1,1,1,5,10,9,6,9,6
"1148",200,7,9,17,0,230,6,0,17,1,0.06,3256,250,0,-1,1,1,8,7,7,7,6,6
"1149",200,7,9,18,0,231,7,0,5,0,0.82,10286,-175,0,-1,1,1,5,7,8,7,7,5
"1150",200,7,9,19,0,232,7,0,6,1,0.72,9433,280,0,-2,1,1,5,9,7,5,8,6
"1152",200,7,9,3,0,216,6,0,2,1,0.15,19213,-60,0,-1,1,1,3,7,7,6,9,6
"1153",200,7,9,4,0,217,8,1,1,1,0.65,28849,-50,-1,0,1,1,8,10,10,8,10,7
"1154",200,7,9,5,0,218,7,0,-1,1,0.69,10925,150,0,0,1,1,6,7,9,5,9,5
"1155",200,7,9,6,0,219,8,0,1,1,0.76,-8619,-36,0,0,1,1,7,9,8,8,8,8
"1156",200,7,9,7,0,220,8,0,0,0,0.44,-8619,180,0,0,1,1,6,10,9,7,8,9
"1157",200,7,9,8,0,221,7,0,2,0,-0.07,10286,-3,0,-1,1,1,7,9,8,7,7,7
"1158",200,7,9,9,0,222,7,0,2,1,0.71,19213,150,0,-1,1,1,3,9,10,4,9,6
"1159",201,8,9,1,0,214,7,0,-2,1,0.21,6548,0,0,0,8,8,7,7,8,8,8,5
"1160",201,8,9,10,0,223,7,0,3,1,-0.07,-22076,0,0,0,8,8,6,8,9,7,9,5
"1161",201,8,9,11,0,224,5,0,7,1,0.02,-22242,20,-1,-2,8,8,4,7,8,7,8,7
"1162",201,8,9,12,0,225,6,0,3,0,-0.25,-15392,50,0,0,8,8,5,8,8,7,9,3
"1163",201,8,9,15,0,228,5,0,-1,0,-0.39,-5100,-175,1,-1,8,8,5,8,8,4,8,3
"1164",201,8,9,16,0,229,7,0,3,1,0.47,13062,30,0,-1,8,8,7,7,8,7,7,4
"1165",201,8,9,17,0,230,8,1,17,1,-0.83,-17439,0,0,-1,8,8,8,8,8,9,9,8
"1166",201,8,9,18,0,231,6,0,5,0,-0.34,5909,-171,0,-1,8,8,8,8,8,7,8,3
"1167",201,8,9,2,0,215,7,0,1,0,0.41,10861,170,0,1,8,8,7,8,8,8,8,7
"1168",201,8,9,20,0,233,6,0,4,0,0.28,2153,-120,0,0,8,8,4,8,8,3,8,3
"1169",201,8,9,3,0,216,6,0,2,1,-0.33,19213,0,0,-1,8,8,3,8,8,7,8,7
"1170",201,8,9,4,0,217,6,1,1,1,-0.43,-992,30,-1,0,8,8,7,8,10,7,9,7
"1171",201,8,9,5,0,218,1,0,-1,1,-0.24,32274,0,0,0,8,8,2,8,8,1,9,1
"1172",201,8,9,6,0,219,4,0,1,1,-0.12,6548,0,0,0,8,8,7,8,8,8,8,5
"1173",201,8,9,7,0,220,4,0,0,0,0.13,-20626,20,0,0,8,8,3,8,8,3,8,3
"1174",201,8,9,8,0,221,6,0,2,0,-0.23,-8620,-40,0,-1,8,8,7,7,7,7,7,7
"1175",201,8,9,9,0,222,2,0,2,1,-0.41,19213,0,0,-1,8,8,1,7,8,1,8,1
"1176",202,9,9,1,0,214,8,0,1,1,0.16,6548,142,0,0,8,5,7,9,8,8,7,5
"1177",202,9,9,12,0,225,7,0,6,0,0.2,6548,150,0,0,8,5,7,9,9,8,8,5
"1178",202,9,9,13,0,226,8,1,1,1,0.5,-17439,188,0,1,8,5,9,8,8,9,8,8
"1179",202,9,9,15,0,228,5,0,2,0,-0.11,-1121,-92,1,-1,8,5,4,9,9,6,7,3
"1180",202,9,9,16,0,229,8,1,6,1,0.46,-10098,20,0,-1,8,5,9,9,9,8,9,4
"1181",202,9,9,17,0,230,5,0,20,1,0.04,-1121,130,0,-1,8,5,5,9,8,8,8,5
"1182",202,9,9,18,0,231,7,0,8,0,0.24,5909,272,0,-1,8,5,6,8,8,9,8,6
"1183",202,9,9,19,0,232,7,0,9,1,0.2,5056,-320,0,-2,8,5,7,9,9,7,9,6
"1184",202,9,9,20,0,233,6,1,7,0,0.09,2153,0,0,0,8,5,7,8,8,9,7,5
"1185",202,9,9,3,0,216,6,0,5,1,0.05,14836,119,0,-1,8,5,5,8,7,8,9,7
"1186",202,9,9,4,0,217,8,1,4,1,0.08,24472,-100,-1,0,8,5,9,8,9,8,10,7
"1187",202,9,9,5,0,218,6,0,2,1,-0.03,14836,-20,0,0,8,5,6,8,9,6,8,7
"1188",202,9,9,6,0,219,7,0,4,1,0.27,5056,50,0,0,8,5,8,8,9,7,8,5
"1189",202,9,9,7,0,220,5,0,3,0,-0.15,-1121,286,0,0,8,5,5,9,9,7,8,4
"1190",202,9,9,8,0,221,6,0,5,0,0.49,-1121,0,0,-1,8,5,6,9,9,7,8,5
"1191",202,9,9,9,0,222,5,0,5,1,0.02,-1121,0,0,-1,8,5,2,9,10,4,8,4
"1192",203,10,9,1,0,214,3,0,1,1,0.03,4152,2,1,0,4,10,3,6,7,5,7,7
"1193",203,10,9,10,0,223,6,0,6,1,-0.05,-15392,50,1,0,4,10,5,8,8,7,9,3
"1194",203,10,9,14,0,227,6,0,4,1,0.35,13478,140,1,-1,4,10,8,6,8,7,8,7
"1195",203,10,9,15,0,228,7,0,2,0,-0.01,-243,370,2,-1,4,10,6,7,10,7,10,3
"1196",203,10,9,16,0,229,8,0,6,1,0.18,-12494,-305,1,-1,4,10,8,3,9,8,9,7
"1197",203,10,9,18,0,231,4,0,8,0,0.07,3513,109,1,-1,4,10,5,5,8,6,9,4
"1198",203,10,9,19,0,232,4,0,9,1,-0.01,2660,208,1,-2,4,10,5,6,8,6,8,7
"1199",203,10,9,2,0,215,7,0,4,0,0.43,10861,102,1,1,4,10,7,6,6,8,8,7
"1200",203,10,9,20,0,233,8,0,7,0,0.02,-243,-20,1,0,4,10,6,10,9,7,10,3
"1201",203,10,9,6,0,219,7,0,4,1,0.09,13478,50,1,0,4,10,8,6,9,8,8,7
"1202",203,10,9,7,0,220,7,0,3,0,-0.52,-15392,-91,1,0,4,10,3,9,9,7,9,6
"1203",203,10,9,8,0,221,5,0,5,0,0.39,3513,144,1,-1,4,10,3,7,8,7,9,3
"1204",203,10,9,9,0,222,5,0,5,1,-0.04,-12494,0,1,-1,4,10,3,9,10,2,9,3
"1205",204,11,9,1,0,214,7,0,-3,1,0.5,-5596,-290,-1,-1,8,6,5,6,7,8,7,6
"1206",204,11,9,10,0,223,6,0,2,1,0.14,-25140,220,-1,-1,8,6,6,6,7,6,7,6
"1207",204,11,9,11,0,224,5,0,6,1,0.08,-5596,-350,-2,-3,8,6,5,6,7,6,8,4
"1208",204,11,9,12,0,225,9,0,2,0,0.08,-6235,-80,-1,-1,8,6,7,9,8,7,7,8
"1209",204,11,9,13,0,226,8,1,-3,1,0.53,-29583,0,-1,0,8,6,9,9,8,9,7,8
"1210",204,11,9,14,0,227,8,0,0,1,0.31,3730,70,-1,-2,8,6,7,7,6,6,6,5
"1211",204,11,9,15,0,228,4,0,-2,0,-0.08,-3802,140,0,-2,8,6,2,6,5,2,3,2
"1212",204,11,9,16,0,229,8,0,2,1,0.09,-22242,30,-1,-2,8,6,8,7,8,9,8,7
"1213",204,11,9,17,0,230,7,0,16,1,0.01,-13265,91,-1,-2,8,6,6,8,7,7,6,6
"1214",204,11,9,18,0,231,8,0,4,0,0.24,-6235,-80,-1,-2,8,6,7,7,9,8,7,8
"1215",204,11,9,19,0,232,6,0,5,1,0.23,-7088,22,-1,-3,8,6,6,8,8,5,6,6
"1216",204,11,9,20,0,233,8,0,3,0,-0.17,-9991,-80,-1,-1,8,6,6,8,9,6,8,7
"1217",204,11,9,3,0,216,8,0,1,1,-0.08,2692,80,-1,-2,8,6,3,8,10,6,10,7
"1218",204,11,9,4,0,217,9,1,0,1,-0.02,12328,-160,-2,-1,8,6,9,8,10,8,10,7
"1219",204,11,9,5,0,218,6,0,-2,1,0.54,-5596,0,-1,-1,8,6,5,7,9,5,9,5
"1220",204,11,9,7,0,220,7,0,-1,0,0.4,-9991,279,-1,-1,8,6,4,7,9,6,8,8
"1221",204,11,9,9,0,222,1,0,1,1,0.22,-22242,-90,-1,-2,8,6,1,6,8,1,2,1
"1222",205,12,9,1,0,214,6,0,0,1,0.32,-5596,-121,0,-1,5,5,5,6,7,6,7,5
"1223",205,12,9,10,0,223,4,0,5,1,0.56,-27052,180,0,-1,5,5,6,7,6,4,4,4
"1224",205,12,9,12,0,225,7,0,5,0,0.35,5909,-20,0,-1,5,5,6,8,8,6,8,4
"1225",205,12,9,13,0,226,6,0,0,1,0.36,18293,0,0,0,5,5,9,7,6,4,9,2
"1226",205,12,9,14,0,227,2,0,3,1,0.28,6652,0,0,-2,5,5,2,7,5,4,9,2
"1227",205,12,9,15,0,228,6,0,1,0,0.64,17264,50,1,-2,5,5,5,9,9,5,5,5
"1228",205,12,9,16,0,229,5,0,5,1,0.55,-13919,60,0,-2,5,5,10,8,6,5,9,5
"1229",205,12,9,17,0,230,3,0,19,1,0.08,-27052,160,0,-2,5,5,5,5,6,2,9,3
"1230",205,12,9,18,0,231,2,0,7,0,0.71,11965,270,0,-2,5,5,4,5,5,5,5,2
"1231",205,12,9,19,0,232,6,0,8,1,0.68,-7088,-20,0,-3,5,5,6,8,6,6,8,8
"1232",205,12,9,2,0,215,9,0,3,0,0.32,272,110,0,0,5,5,10,8,8,8,8,8
"1233",205,12,9,3,0,216,2,0,4,1,0.39,5614,-180,0,-2,5,5,2,8,4,4,7,2
"1234",205,12,9,6,0,219,6,0,3,1,0.66,20509,460,0,-1,5,5,6,6,6,6,6,6
"1235",205,12,9,7,0,220,7,1,2,0,0.52,10423,120,0,-1,5,5,8,8,8,7,6,6
"1236",205,12,9,8,0,221,7,1,4,0,0.22,13676,-142,0,-2,5,5,8,8,8,8,8,6
"1237",205,12,9,9,0,222,10,0,4,1,0.59,776,-120,0,-2,5,5,3,10,10,5,8,6
"1238",206,13,9,1,0,214,4,0,-8,0,0,13678,-175,0,-1,2,2,5,7,7,6,9,1
"1239",206,13,9,10,0,223,7,1,-3,0,0.31,-35627,-170,0,-1,2,2,8,8,8,5,5,5
"1240",206,13,9,12,0,225,8,1,-3,0,0.37,-17851,-70,0,-1,2,2,4,9,9,6,8,7
"1241",206,13,9,13,0,226,7,1,-8,0,0.03,-3298,50,0,0,2,2,7,7,7,7,7,7
"1242",206,13,9,14,0,227,7,1,-5,0,0.21,-28986,170,0,-2,2,2,8,8,8,8,8,7
"1243",206,13,9,15,0,228,7,0,-7,0,0.85,1764,50,1,-2,2,2,7,8,9,9,7,7
"1244",206,13,9,16,0,229,8,1,-3,0,0.08,-32729,-31,0,-2,2,2,8,8,8,8,8,8
"1245",206,13,9,17,0,230,6,1,11,0,0.09,-8620,235,0,-2,2,2,7,7,7,7,7,7
"1246",206,13,9,18,0,231,7,1,-1,0,0.71,16335,-30,0,-2,2,2,7,7,7,7,7,8
"1247",206,13,9,19,0,232,6,1,0,0,0.46,-17575,-40,0,-3,2,2,4,9,7,7,7,7
"1248",206,13,9,2,0,215,7,1,-5,0,0.01,-3298,70,0,0,2,2,7,7,7,7,7,7
"1249",206,13,9,20,0,233,7,1,-2,0,-0.21,-3298,-50,0,-1,2,2,1,7,7,7,7,7
"1250",206,13,9,3,0,216,8,1,-4,0,0.5,3446,50,0,-2,2,2,2,8,8,7,8,5
"1251",206,13,9,4,0,217,7,0,-5,0,0.46,11487,-290,-1,-1,2,2,9,5,9,6,6,5
"1252",206,13,9,5,0,218,6,1,-7,0,0.32,-8620,140,0,-1,2,2,7,7,7,7,7,7
"1253",206,13,9,6,0,219,6,1,-5,0,0.49,-8620,-160,0,-1,2,2,7,7,7,7,7,7
"1254",206,13,9,8,0,221,7,1,-4,0,0.29,-22890,0,0,-2,2,2,8,7,8,6,7,5
"1255",206,13,9,9,0,222,7,1,-4,0,0.65,-7069,70,0,-2,2,2,4,10,10,9,8,7
"1256",207,14,9,1,0,214,4,0,0,1,0.32,-21554,-21,0,-1,9,5,4,6,6,4,4,4
"1257",207,14,9,10,0,223,4,0,5,1,-0.25,14836,0,0,-1,9,5,3,8,7,3,7,3
"1258",207,14,9,11,0,224,2,0,9,1,-0.36,13693,145,-1,-3,9,5,4,8,7,8,7,4
"1259",207,14,9,12,0,225,6,0,5,0,-0.02,-3271,190,0,-1,9,5,7,6,7,8,6,6
"1260",207,14,9,13,0,226,10,1,0,1,0.46,18266,150,0,0,9,5,10,9,9,10,10,10
"1261",207,14,9,14,0,227,8,1,3,1,0.24,-18261,150,0,-2,9,5,8,10,7,9,7,8
"1262",207,14,9,15,0,228,5,0,1,0,-0.56,-10271,-92,1,-2,9,5,6,6,8,2,4,4
"1263",207,14,9,16,0,229,8,0,5,1,0.17,-10098,416,0,-2,9,5,7,9,9,9,9,9
"1264",207,14,9,17,0,230,4,0,19,1,-0.19,-10343,-280,0,-2,9,5,4,7,6,4,4,4
"1265",207,14,9,18,0,231,5,0,7,0,-0.31,3513,220,0,-2,9,5,4,5,4,6,5,4
"1266",207,14,9,19,0,232,3,0,8,1,-0.33,-4166,-118,0,-3,9,5,4,6,6,4,4,4
"1267",207,14,9,2,0,215,7,0,3,0,0.36,849,-50,0,0,9,5,6,9,10,8,10,7
"1268",207,14,9,20,0,233,7,0,6,0,0.5,5909,30,0,-1,9,5,9,8,8,9,7,8
"1269",207,14,9,3,0,216,6,0,4,1,-0.4,-10628,50,0,-2,9,5,3,8,8,9,4,5
"1270",207,14,9,4,0,217,7,0,3,1,-0.38,-18916,30,-1,-1,9,5,7,8,10,7,9,7
"1271",207,14,9,5,0,218,7,0,1,1,-0.02,-1121,386,0,-1,9,5,6,9,8,6,8,3
"1272",207,14,9,7,0,220,7,0,2,0,-0.26,-7069,-51,0,-1,9,5,7,9,10,10,9,7
"1273",207,14,9,8,0,221,6,0,4,0,0,-395,-20,0,-2,9,5,6,7,9,6,7,6
"1274",207,14,9,9,0,222,1,0,4,1,-0.36,2909,-99,0,-2,9,5,1,1,1,1,1,1
"1275",208,15,9,10,0,223,5,0,3,0,0.15,-35627,-160,0,1,2,1,5,5,5,5,5,5
"1276",208,15,9,11,0,224,10,1,7,0,0.02,-7929,60,-1,-1,2,1,10,10,10,10,10,10
"1277",208,15,9,12,0,225,7,0,3,0,0.32,-35627,70,0,1,2,1,5,8,8,9,9,5
"1278",208,15,9,13,0,226,9,1,-2,0,0.22,-40070,140,0,2,2,1,9,9,9,9,9,9
"1279",208,15,9,14,0,227,9,1,1,0,-0.15,-6757,188,0,0,2,1,8,9,9,9,9,9
"1280",208,15,9,15,0,228,7,0,-1,0,0.53,-32729,30,1,0,2,1,5,8,8,8,8,8
"1281",208,15,9,16,0,229,8,1,3,0,-0.11,-32729,70,0,0,2,1,8,8,8,8,8,8
"1282",208,15,9,17,0,230,9,1,17,0,0.31,-23752,188,0,0,2,1,9,9,9,9,9,9
"1283",208,15,9,19,0,232,6,0,6,0,0.53,-17575,-158,0,-1,2,1,5,9,9,7,8,7
"1284",208,15,9,2,0,215,10,1,1,0,-0.11,-9374,-272,0,2,2,1,10,10,10,10,10,10
"1285",208,15,9,20,0,233,8,1,4,0,-0.03,-20478,70,0,1,2,1,6,8,8,8,8,7
"1286",208,15,9,3,0,216,10,0,2,0,0.05,-7795,-160,0,0,2,1,5,5,10,5,5,5
"1287",208,15,9,4,0,217,7,1,1,0,0.48,1841,-30,-1,1,2,1,6,8,8,8,8,8
"1288",208,15,9,5,0,218,5,0,-1,0,0.9,-35627,60,0,1,2,1,5,8,10,8,8,5
"1289",208,15,9,6,0,219,9,1,1,0,0.58,-6757,188,0,1,2,1,8,9,9,9,9,9
"1290",208,15,9,7,0,220,8,1,0,0,0.54,-40070,70,0,1,2,1,5,10,10,9,9,9
"1291",208,15,9,8,0,221,5,0,2,0,-0.17,-7795,368,0,0,2,1,5,7,10,8,7,7
"1292",208,15,9,9,0,222,5,0,2,0,0.61,-7795,1,0,0,2,1,5,7,10,5,7,6
"1298",209,16,9,15,0,228,7,0,-4,0,0.51,-75418,60,0,-1,7,3,5,6,7,5,7,5
"1309",21,1,2,1,0,40,9,0,4,1,-0.23,1722,270,1,-3,8,10,6,8,7,9,5,7
"1310",21,1,2,11,0,50,6,0,6,0,0.27,-12037,30,0,2,8,10,5,7,7,7,7,6
"1311",21,1,2,12,0,51,2,0,2,0,0.44,1391,-21,1,1,8,10,7,4,6,4,4,2
"1312",21,1,2,13,0,52,6,0,0,0,0.62,-37704,30,1,3,8,10,5,8,8,5,8,2
